,TF-IDF
молить,0.011176318954617726
вал,0.011176318954617726
чаша,0.011176318954617726
разлука,0.011176318954617726
странный,0.011176318954617726
вздыхать,0.011176318954617726
легко,0.011176318954617726
погибать,0.011176318954617726
темнота,0.011176318954617726
слушать,0.011176318954617726
вниз,0.011176318954617726
нестись,0.011176318954617726
трудно,0.011176318954617726
подумать,0.011176318954617726
месяц,0.011176318954617726
когдатый,0.011176318954617726
спокойный,0.011176318954617726
уметь,0.011176318954617726
тело,0.011176318954617726
видение,0.011176318954617726
крик,0.011176318954617726
целовать,0.011176318954617726
потерять,0.011176318954617726
призрак,0.011176318954617726
отдавать,0.011176318954617726
колесо,0.011176318954617726
падать,0.011176318954617726
покуда,0.011176318954617726
суровый,0.011176318954617726
поток,0.011176318954617726
отвечать,0.011176318954617726
незнакомый,0.011176318954617726
попадать,0.011176318954617726
товарищ,0.011176318954617726
сухой,0.011176318954617726
бессмертный,0.011176318954617726
навек,0.010316602111954823
смертный,0.010316602111954823
услышать,0.010316602111954823
роса,0.010316602111954823
теплый,0.010316602111954823
томиться,0.010316602111954823
звон,0.010316602111954823
вопрос,0.010316602111954823
костер,0.010316602111954823
брат,0.010316602111954823
ангел,0.010316602111954823
молодость,0.010316602111954823
вдоль,0.010316602111954823
обида,0.010316602111954823
игра,0.010316602111954823
куст,0.010316602111954823
детский,0.010316602111954823
музыка,0.010316602111954823
постель,0.010316602111954823
тепло,0.010316602111954823
любимый,0.010316602111954823
начало,0.010316602111954823
вдаль,0.010316602111954823
царство,0.010316602111954823
людской,0.010316602111954823
жар,0.010316602111954823
степь,0.010316602111954823
кричать,0.010316602111954823
взглядывать,0.010316602111954823
мера,0.010316602111954823
славный,0.010316602111954823
полюбить,0.010316602111954823
блистать,0.010316602111954823
светить,0.010316602111954823
искусство,0.010316602111954823
издалека,0.010316602111954823
крест,0.010316602111954823
встреча,0.010316602111954823
шея,0.010316602111954823
чуждый,0.010316602111954823
суета,0.010316602111954823
дивный,0.010316602111954823
крутой,0.010316602111954823
май,0.010316602111954823
пышный,0.010316602111954823
злой,0.010316602111954823
заснуть,0.010316602111954823
гроза,0.010316602111954823
перо,0.010316602111954823
круг,0.010316602111954823
нынче,0.010316602111954823
смеяться,0.010316602111954823
течь,0.010316602111954823
ряд,0.010316602111954823
ветхий,0.010316602111954823
гордый,0.010316602111954823
вершина,0.010316602111954823
рыба,0.010316602111954823
страница,0.010316602111954823
рад,0.010316602111954823
божий,0.010316602111954823
вихорь,0.010316602111954823
старинный,0.009456885269291922
кружить,0.009456885269291922
наставать,0.009456885269291922
плохой,0.009456885269291922
лет,0.009456885269291922
вольный,0.009456885269291922
скворец,0.009456885269291922
небесный,0.009456885269291922
привыкать,0.009456885269291922
планета,0.009456885269291922
нравиться,0.009456885269291922
запах,0.009456885269291922
голый,0.009456885269291922
жестокий,0.009456885269291922
ворота,0.009456885269291922
одевать,0.009456885269291922
господи,0.009456885269291922
старушка,0.009456885269291922
огромный,0.009456885269291922
мальчик,0.009456885269291922
право,0.009456885269291922
армения,0.009456885269291922
ныне,0.009456885269291922
улетать,0.009456885269291922
боже,0.009456885269291922
железный,0.009456885269291922
пепел,0.009456885269291922
гдето,0.009456885269291922
строка,0.009456885269291922
гений,0.009456885269291922
далеко,0.009456885269291922
пьяный,0.009456885269291922
вчера,0.009456885269291922
лора,0.009456885269291922
желать,0.009456885269291922
второй,0.009456885269291922
герой,0.009456885269291922
всякий,0.009456885269291922
луг,0.009456885269291922
гром,0.009456885269291922
застыть,0.009456885269291922
север,0.009456885269291922
рожать,0.009456885269291922
трепет,0.009456885269291922
раб,0.009456885269291922
стремиться,0.009456885269291922
мчаться,0.009456885269291922
поезд,0.009456885269291922
пропадать,0.009456885269291922
ясный,0.009456885269291922
разбивать,0.009456885269291922
изпод,0.009456885269291922
дремать,0.009456885269291922
помогать,0.009456885269291922
вырастать,0.009456885269291922
грустный,0.009456885269291922
жаль,0.009456885269291922
ад,0.009456885269291922
сок,0.009456885269291922
гаснуть,0.009456885269291922
кроме,0.009456885269291922
возвращаться,0.009456885269291922
впереди,0.009456885269291922
девочка,0.009456885269291922
никак,0.009456885269291922
восходить,0.009456885269291922
значит,0.009456885269291922
окошко,0.009456885269291922
поверять,0.009456885269291922
краска,0.009456885269291922
пустынный,0.009456885269291922
нежно,0.009456885269291922
непонятный,0.009456885269291922
фронт,0.009456885269291922
таить,0.009456885269291922
звонкий,0.009456885269291922
поэзия,0.009456885269291922
град,0.009456885269291922
надпись,0.009456885269291922
туманный,0.009456885269291922
запад,0.009456885269291922
душистый,0.009456885269291922
туда,0.009456885269291922
густой,0.008597168426629019
парить,0.008597168426629019
вина,0.008597168426629019
смутный,0.008597168426629019
жертва,0.008597168426629019
грусть,0.008597168426629019
быстрый,0.008597168426629019
вдвоем,0.008597168426629019
вдохновение,0.008597168426629019
пасть,0.008597168426629019
сильный,0.008597168426629019
прежде,0.008597168426629019
веять,0.008597168426629019
держать,0.008597168426629019
девица,0.008597168426629019
спрятать,0.008597168426629019
грех,0.008597168426629019
спокойно,0.008597168426629019
наблюдать,0.008597168426629019
крепкий,0.008597168426629019
пить,0.008597168426629019
кипеть,0.008597168426629019
песнь,0.008597168426629019
свидание,0.008597168426629019
роковой,0.008597168426629019
существо,0.008597168426629019
жажда,0.008597168426629019
слегка,0.008597168426629019
образ,0.008597168426629019
женский,0.008597168426629019
обо,0.008597168426629019
пространство,0.008597168426629019
ее,0.008597168426629019
хотеться,0.008597168426629019
злоба,0.008597168426629019
старость,0.008597168426629019
снимать,0.008597168426629019
рыцарь,0.008597168426629019
угол,0.008597168426629019
вместо,0.008597168426629019
волшебный,0.008597168426629019
солнечный,0.008597168426629019
прямо,0.008597168426629019
лик,0.008597168426629019
прощаться,0.008597168426629019
озарять,0.008597168426629019
струна,0.008597168426629019
крыша,0.008597168426629019
вход,0.008597168426629019
болото,0.008597168426629019
короткий,0.008597168426629019
труба,0.008597168426629019
мощь,0.008597168426629019
всюду,0.008597168426629019
яркий,0.008597168426629019
зыбкий,0.008597168426629019
нить,0.008597168426629019
близкий,0.008597168426629019
написать,0.008597168426629019
лира,0.008597168426629019
стон,0.008597168426629019
безымянный,0.008597168426629019
называть,0.008597168426629019
птичка,0.008597168426629019
коса,0.008597168426629019
закон,0.008597168426629019
семья,0.008597168426629019
алый,0.008597168426629019
история,0.008597168426629019
уносить,0.008597168426629019
пускать,0.008597168426629019
ласка,0.008597168426629019
отрада,0.008597168426629019
биться,0.008597168426629019
глухой,0.008597168426629019
шагать,0.008597168426629019
работа,0.008597168426629019
поцелуй,0.008597168426629019
прилетать,0.008597168426629019
решать,0.008597168426629019
волга,0.008597168426629019
горечь,0.008597168426629019
мерцать,0.008597168426629019
ливень,0.008597168426629019
сохранять,0.008597168426629019
равный,0.008597168426629019
успевать,0.008597168426629019
малый,0.008597168426629019
полет,0.008597168426629019
вокруг,0.008597168426629019
полк,0.008597168426629019
несчастный,0.008597168426629019
корень,0.008597168426629019
молчание,0.008597168426629019
заветный,0.007737451583966118
пучина,0.007737451583966118
ужас,0.007737451583966118
смело,0.007737451583966118
мучить,0.007737451583966118
третий,0.007737451583966118
случаться,0.007737451583966118
богиня,0.007737451583966118
склонять,0.007737451583966118
вроде,0.007737451583966118
двор,0.007737451583966118
мол,0.007737451583966118
глубоко,0.007737451583966118
лапа,0.007737451583966118
бок,0.007737451583966118
осколок,0.007737451583966118
болеть,0.007737451583966118
московский,0.007737451583966118
есть,0.007737451583966118
дружба,0.007737451583966118
блуждать,0.007737451583966118
светло,0.007737451583966118
молча,0.007737451583966118
вы,0.007737451583966118
тревожный,0.007737451583966118
острый,0.007737451583966118
струя,0.007737451583966118
нету,0.007737451583966118
резной,0.007737451583966118
прекрасно,0.007737451583966118
уснуть,0.007737451583966118
видать,0.007737451583966118
ладонь,0.007737451583966118
свод,0.007737451583966118
ледяной,0.007737451583966118
рукопись,0.007737451583966118
трудный,0.007737451583966118
видный,0.007737451583966118
близко,0.007737451583966118
многий,0.007737451583966118
слышный,0.007737451583966118
подавать,0.007737451583966118
привет,0.007737451583966118
боец,0.007737451583966118
вещь,0.007737451583966118
слишком,0.007737451583966118
поселок,0.007737451583966118
сюда,0.007737451583966118
череда,0.007737451583966118
восток,0.007737451583966118
любой,0.007737451583966118
черта,0.007737451583966118
длиться,0.007737451583966118
собирать,0.007737451583966118
аромат,0.007737451583966118
зола,0.007737451583966118
пир,0.007737451583966118
спасение,0.007737451583966118
бумага,0.007737451583966118
нищий,0.007737451583966118
расставаться,0.007737451583966118
закрывать,0.007737451583966118
носить,0.007737451583966118
юноша,0.007737451583966118
сияние,0.007737451583966118
кот,0.007737451583966118
кость,0.007737451583966118
старина,0.007737451583966118
борьба,0.007737451583966118
считать,0.007737451583966118
ноябрь,0.007737451583966118
рваться,0.007737451583966118
украшать,0.007737451583966118
пуканец,0.007737451583966118
золото,0.007737451583966118
мелькать,0.007737451583966118
хватить,0.007737451583966118
както,0.007737451583966118
рынок,0.007737451583966118
больной,0.007737451583966118
пахнуть,0.007737451583966118
арфа,0.007737451583966118
канал,0.006877734741303216
опыт,0.006877734741303216
гордо,0.006877734741303216
орел,0.006877734741303216
странно,0.006877734741303216
сметь,0.006877734741303216
оживать,0.006877734741303216
потолок,0.006877734741303216
грустить,0.006877734741303216
осыпаться,0.006877734741303216
вздох,0.006877734741303216
ухо,0.006877734741303216
жечь,0.006877734741303216
похожий,0.006877734741303216
переулок,0.006877734741303216
радостный,0.006877734741303216
связь,0.006877734741303216
усталый,0.006877734741303216
ствол,0.006877734741303216
ход,0.006877734741303216
губить,0.006877734741303216
кров,0.006877734741303216
разум,0.006877734741303216
молния,0.006877734741303216
качаться,0.006877734741303216
слышаться,0.006877734741303216
мудрость,0.006877734741303216
терпение,0.006877734741303216
заливать,0.006877734741303216
кружиться,0.006877734741303216
нега,0.006877734741303216
страстный,0.006877734741303216
сгорать,0.006877734741303216
яд,0.006877734741303216
замок,0.006877734741303216
смелый,0.006877734741303216
капля,0.006877734741303216
воскресать,0.006877734741303216
власть,0.006877734741303216
отчаяние,0.006877734741303216
журчать,0.006877734741303216
уезжать,0.006877734741303216
сулить,0.006877734741303216
ранний,0.006877734741303216
граница,0.006877734741303216
лед,0.006877734741303216
струиться,0.006877734741303216
седина,0.006877734741303216
алайский,0.006877734741303216
гнать,0.006877734741303216
владыка,0.006877734741303216
украсть,0.006877734741303216
глубокий,0.006877734741303216
знамя,0.006877734741303216
влага,0.006877734741303216
певец,0.006877734741303216
влечь,0.006877734741303216
роща,0.006877734741303216
гипс,0.006877734741303216
порог,0.006877734741303216
торжество,0.006877734741303216
груда,0.006877734741303216
сделать,0.006877734741303216
сердечный,0.006877734741303216
метель,0.006877734741303216
ласкать,0.006877734741303216
немного,0.006877734741303216
отдаваться,0.006877734741303216
общий,0.006877734741303216
невидимый,0.006877734741303216
разный,0.006877734741303216
срок,0.006877734741303216
слезать,0.006877734741303216
июнь,0.006877734741303216
муж,0.006877734741303216
завтра,0.006877734741303216
вспыхивать,0.006877734741303216
лампа,0.006877734741303216
незримый,0.006877734741303216
хата,0.006877734741303216
замирать,0.006877734741303216
гулять,0.006877734741303216
верно,0.006877734741303216
кожа,0.006877734741303216
сырой,0.006877734741303216
слагать,0.006877734741303216
полка,0.006877734741303216
плен,0.006877734741303216
ключ,0.006877734741303216
платье,0.006877734741303216
тяжкий,0.006877734741303216
человеческий,0.006877734741303216
чело,0.006877734741303216
прибой,0.006877734741303216
вышина,0.006877734741303216
летать,0.006877734741303216
убегать,0.006877734741303216
вверх,0.006877734741303216
сладостный,0.006877734741303216
манить,0.006877734741303216
рассказывать,0.006877734741303216
башня,0.006877734741303216
двое,0.006877734741303216
следить,0.006877734741303216
сходить,0.006877734741303216
церковь,0.006877734741303216
дарить,0.006877734741303216
промчаться,0.006877734741303216
полдень,0.006877734741303216
четвертый,0.006877734741303216
дитя,0.006877734741303216
домой,0.006877734741303216
таять,0.006877734741303216
неслышно,0.006877734741303216
подходить,0.006877734741303216
напоминать,0.006877734741303216
пример,0.006877734741303216
совесть,0.006877734741303216
тронуть,0.006877734741303216
достигать,0.006877734741303216
соленый,0.006877734741303216
тревожить,0.006877734741303216
комната,0.006877734741303216
коль,0.006877734741303216
четыре,0.006877734741303216
дома,0.006877734741303216
нива,0.006877734741303216
погибший,0.006877734741303216
повторять,0.006877734741303216
сосед,0.006877734741303216
наслаждаться,0.006877734741303216
сосна,0.006877734741303216
чистота,0.006877734741303216
довольно,0.006877734741303216
зато,0.006877734741303216
рифма,0.006877734741303216
тосковать,0.006877734741303216
расцветать,0.006877734741303216
жаркий,0.006877734741303216
жалеть,0.006877734741303216
спорить,0.006877734741303216
наука,0.006877734741303216
спрашивать,0.006877734741303216
жалкий,0.006877734741303216
глава,0.006018017898640314
серебряный,0.006018017898640314
преграда,0.006018017898640314
реять,0.006018017898640314
мирный,0.006018017898640314
возникать,0.006018017898640314
укрывать,0.006018017898640314
крылатый,0.006018017898640314
кольцо,0.006018017898640314
замолкать,0.006018017898640314
семя,0.006018017898640314
однако,0.006018017898640314
городской,0.006018017898640314
откровение,0.006018017898640314
вой,0.006018017898640314
презирать,0.006018017898640314
саван,0.006018017898640314
мраморный,0.006018017898640314
весло,0.006018017898640314
серебро,0.006018017898640314
доля,0.006018017898640314
плескать,0.006018017898640314
тайно,0.006018017898640314
какнибудь,0.006018017898640314
возле,0.006018017898640314
невеста,0.006018017898640314
стук,0.006018017898640314
дуть,0.006018017898640314
арка,0.006018017898640314
благо,0.006018017898640314
пламенный,0.006018017898640314
проникать,0.006018017898640314
почитать,0.006018017898640314
угрюмый,0.006018017898640314
вчерашний,0.006018017898640314
лень,0.006018017898640314
служить,0.006018017898640314
позор,0.006018017898640314
удар,0.006018017898640314
благословлять,0.006018017898640314
пушкин,0.006018017898640314
пропасть,0.006018017898640314
сводить,0.006018017898640314
сливаться,0.006018017898640314
блаженство,0.006018017898640314
скользить,0.006018017898640314
мышь,0.006018017898640314
